1500,45.0
102,NA
1406,40.0
112,70.0
463,55.0
2770,57.5
1711,37.5
1597,65.0
1293,55.0
1138,NA
2256,37.5
683,42.5
1631,52.5
7,55.0
413,55.0
1005,67.5
1186,47.5
1058,NA
1371,62.5
139,47.5
3271,47.5
982,47.5
313,37.5
2761,57.5
1209,32.5
3217,25.0
1029,60.0
2575,50.0
1335,50.0
2593,40.0
3466,42.5
2618,60.0
781,67.5
1275,47.5
1950,55.0
3299,50.0
2816,17.5
2944,35.0
282,NA
1607,NA
1517,NA
3147,50.0
1518,67.5
108,42.5
2542,42.5
2960,67.5
652,45.0
1414,45.0
3361,45.0
3094,37.5
2782,62.5
3064,52.5
2904,47.5
2597,47.5
1664,55.0
2295,55.0
1948,52.5
336,25.0
2080,35.0
2035,55.0
3304,57.5
97,55.0
3346,40.0
1873,42.5
1039,57.5
1320,30.0
596,0.0
3379,27.5
2154,35.0
3331,40.0
1123,40.0
509,32.5
1270,22.5
1090,50.0
757,35.0
2661,42.5
1,55.0
3369,35.0
1981,52.5
570,50.0
1280,40.0
1679,40.0
150,60.0
730,32.5
2320,NA
1599,52.5
1846,47.5
459,42.5
2924,55.0
2554,62.5
601,NA
3305,42.5
18,55.0
867,40.0
931,62.5
3047,45.0
3065,NA
2085,30.0
800,57.5
2552,32.5
638,50.0
620,35.0
918,32.5
525,70.0
2482,47.5
1434,70.0
1285,45.0
1472,60.0
1624,35.0
496,50.0
3003,25.0
1298,25.0
35,50.0
3424,35.0
2636,65.0
3201,NA
1871,32.5
343,57.5
3473,42.5
3383,40.0
3455,47.5
1155,NA
1722,62.5
2508,45.0
2620,55.0
115,45.0
2640,67.5
855,62.5
3013,47.5
1149,NA
2561,22.5
292,50.0
322,NA
1546,50.0
2001,57.5
106,52.5
507,NA
2012,NA
1455,37.5
27,35.0
2641,45.0
2710,NA
1184,57.5
1440,55.0
33,55.0
361,47.5
239,37.5
2826,45.0
1938,67.5
2128,45.0
1452,30.0
2584,45.0
1904,52.5
1426,52.5
1362,50.0
3137,22.5
2612,60.0
74,57.5
299,42.5
228,25.0
2102,42.5
553,42.5
1353,55.0
3215,22.5
1130,62.5
2659,37.5
1758,45.0
2845,NA
2016,37.5
2222,45.0
2083,47.5
551,45.0
3244,50.0
2261,75.0
2207,57.5
2677,NA
3114,70.0
316,27.5
923,52.5
2857,NA
310,55.0
2380,62.5
3277,40.0
1049,47.5
2653,NA
1208,42.5
2656,35.0
265,47.5
1679,40.0
1080,42.5
45,52.5
2808,27.5
2485,42.5
3422,57.5
3232,32.5
2513,40.0
1637,52.5
2839,52.5
1825,NA
2086,42.5
1492,52.5
202,40.0
1450,40.0
2381,NA
2023,50.0
3400,57.5
2642,55.0
430,47.5
716,47.5
2722,60.0
813,22.5
718,37.5
2045,40.0
2306,NA
2756,37.5
2517,52.5
2327,32.5
1759,62.5
2544,35.0
1465,37.5
3252,60.0
2286,62.5
100,47.5
169,42.5
3085,45.0
3082,NA
3044,52.5
110,62.5
445,37.5
924,55.0
3430,40.0
2759,20.0
2676,60.0
2716,52.5
1590,52.5
1559,40.0
515,17.5
1363,NA
1357,45.0
2325,32.5
1382,62.5
2589,40.0
2612,60.0
320,37.5
627,30.0
3006,NA
2567,47.5
2058,40.0
1004,32.5
2235,57.5
3451,60.0
1542,52.5
1973,NA
2921,45.0
826,60.0
1915,65.0
2091,42.5
3190,47.5
2030,22.5
2316,NA
586,67.5
2492,42.5
810,67.5
1755,67.5
2981,52.5
1702,52.5
1106,50.0
1328,55.0
2672,52.5
1545,25.0
2418,70.0
538,70.0
1603,50.0
441,35.0
608,40.0
1874,57.5
3218,60.0
3447,57.5
780,50.0
3416,72.5
1273,67.5
93,52.5
7,55.0
3307,40.0
326,32.5
2909,42.5
102,NA
3211,35.0
1817,32.5
1643,NA
3044,52.5
61,NA
1171,32.5
3150,35.0
46,47.5
248,50.0
724,42.5
1973,NA
347,NA
1804,57.5
1070,NA
1951,NA
2290,27.5
973,45.0
2338,35.0
1452,30.0
374,50.0
20,32.5
3497,40.0
390,57.5
58,52.5
1230,42.5
906,NA
23,52.5
59,47.5
2040,55.0
3083,40.0
1073,57.5
82,45.0
2790,NA
217,50.0
1701,40.0
28,40.0
506,62.5
1306,27.5
2735,62.5
747,55.0
834,42.5
2338,35.0
3008,67.5
3104,40.0
2951,62.5
1538,35.0
2974,NA
1412,60.0
990,35.0
2564,40.0
1350,55.0
798,42.5
2459,40.0
383,40.0
2486,62.5
857,42.5
3335,57.5
934,72.5
2053,62.5
2324,NA
179,55.0
3265,37.5
722,47.5
2013,30.0
257,67.5
131,65.0
1105,27.5
3003,25.0
983,65.0
780,50.0
1732,72.5
977,42.5
76,55.0
2675,55.0
3233,52.5
1157,37.5
2579,60.0
1146,65.0
1731,42.5
1000,30.0
2822,50.0
389,42.5
330,40.0
914,NA
2785,47.5
450,32.5
1964,37.5
3405,65.0
3045,35.0
3049,32.5
1685,52.5
2953,40.0
3260,57.5
467,37.5
1796,37.5
2043,20.0
2194,NA
490,NA
2961,42.5
1668,55.0
1805,37.5
2437,72.5
302,55.0
1568,42.5
2332,40.0
997,50.0
465,57.5
724,42.5
2443,32.5
2771,40.0
2980,52.5
1384,55.0
1983,47.5
1883,NA
1155,NA
1367,47.5
2702,42.5
1601,60.0
19,NA
1813,27.5
483,60.0
2414,70.0
3209,45.0
101,65.0
1391,42.5
2503,45.0
1971,37.5
201,50.0
1101,45.0
1663,37.5
576,60.0
234,45.0
3095,42.5
2253,50.0
2051,42.5
3051,NA
3434,NA
759,32.5
2809,50.0
247,45.0
1769,27.5
3326,55.0
3025,50.0
2418,70.0
2393,67.5
2916,50.0
2528,40.0
627,30.0
3373,62.5
541,57.5
2363,67.5
3423,NA
2664,50.0
1981,52.5
3285,NA
1594,45.0
2749,30.0
1854,55.0
1581,70.0
2391,50.0
3251,50.0
2399,47.5
3338,52.5
2849,30.0
1891,42.5
2343,65.0
3251,50.0
1332,45.0
2829,42.5
1562,NA
1670,37.5
1277,20.0
2216,32.5
2214,57.5
170,47.5
1918,62.5
2915,37.5
85,NA
632,67.5
819,32.5
3453,42.5
1598,57.5
2892,57.5
2459,40.0
2353,30.0
2441,50.0
700,32.5
33,55.0
1953,45.0
846,42.5
2587,52.5
3377,50.0
3055,40.0
2934,52.5
1717,45.0
2982,20.0
2641,45.0
1872,57.5
2603,30.0
605,60.0
1838,57.5
2029,80.0
2409,60.0
2559,67.5
1278,40.0
1329,60.0
1534,55.0
3035,45.0
1433,55.0
567,32.5
1960,32.5
2423,67.5
2889,42.5
2312,60.0
3105,57.5
2866,47.5
2848,62.5
410,37.5
584,52.5
3092,42.5
655,25.0
1282,52.5
588,62.5
3405,65.0
1754,30.0
3498,57.5
239,37.5
2202,45.0
1896,42.5
1421,52.5
3459,62.5
2682,NA
713,37.5
1906,40.0
3334,NA
777,40.0
895,55.0
2139,55.0
424,NA
779,47.5
1837,40.0
2872,22.5
2513,40.0
2737,55.0
70,47.5
1611,NA
478,50.0
59,47.5
881,67.5
2213,25.0
3308,60.0
2868,70.0
708,60.0
405,25.0
1408,52.5
172,65.0
1681,52.5
650,NA
2217,57.5
3027,35.0
2156,15.0
82,45.0
2942,45.0
2454,27.5
1470,30.0
328,NA
3292,32.5
209,67.5
3480,20.0
3256,52.5
2613,37.5
3,60.0
309,47.5
1916,42.5
173,57.5
2753,47.5
399,50.0
160,55.0
839,NA
753,40.0
616,32.5
2163,55.0
1894,25.0
1669,32.5
2351,77.5
136,47.5
2427,52.5
1996,NA
2026,NA
2830,37.5
1362,50.0
132,37.5
2170,45.0
959,75.0
2177,67.5
2540,52.5
1183,62.5
3303,42.5
341,57.5
807,35.0
332,55.0
2996,32.5
1693,57.5
2779,57.5
2760,60.0
2426,40.0
2022,50.0
2194,NA
155,52.5
791,30.0
3152,35.0
1840,45.0
74,57.5
184,65.0
1240,67.5
954,NA
1411,50.0
2950,42.5
2099,60.0
2573,60.0
2447,55.0
1969,65.0
2254,42.5
1564,52.5
2461,57.5
2417,32.5
2367,52.5
2582,60.0
2815,NA
3024,37.5
274,65.0
1641,22.5
723,62.5
2955,67.5
3465,30.0
2881,37.5
457,62.5
157,55.0
1704,65.0
353,62.5
564,27.5
544,52.5
1608,65.0
3272,35.0
2584,45.0
2018,42.5
1889,50.0
3436,42.5
1466,65.0
1297,37.5
2065,45.0
2562,52.5
806,27.5
3220,40.0
1022,67.5
868,42.5
1613,NA
1199,45.0
1550,42.5
1008,NA
2426,40.0
1867,47.5
2948,32.5
920,25.0
3411,NA
439,37.5
1444,55.0
3110,40.0
653,50.0
2025,70.0
3229,55.0
2700,40.0
549,NA
1275,47.5
458,35.0
116,70.0
2629,NA
1038,47.5
1983,47.5
2014,NA
2287,60.0
613,42.5
1072,57.5
1861,NA
1497,40.0
3119,57.5
794,40.0
458,35.0
1791,27.5
901,NA
2187,37.5
665,50.0
1587,52.5
2628,62.5
1683,35.0
3014,27.5
3432,NA
3324,50.0
1766,57.5
2181,45.0
1231,27.5
2821,60.0
221,NA
728,55.0
3112,47.5
220,52.5
1328,55.0
340,42.5
2447,55.0
2935,45.0
40,55.0
2244,NA
3122,57.5
2632,47.5
2739,67.5
776,27.5
2408,35.0
466,45.0
2972,57.5
2296,40.0
1653,70.0
2764,57.5
763,65.0
2745,NA
3245,52.5
2670,57.5
1821,67.5
2299,47.5
1537,40.0
763,65.0
2858,45.0
2699,50.0
1622,55.0
1122,45.0
1516,52.5
1667,50.0
1794,32.5
3396,47.5
2255,57.5
930,50.0
486,60.0
261,45.0
1347,NA
2551,35.0
3192,37.5
206,32.5
2304,35.0
3300,42.5
2650,42.5
1715,50.0
590,42.5
1150,65.0
930,50.0
2757,50.0
378,27.5
2403,62.5
2440,50.0
3263,50.0
2992,75.0
742,50.0
1733,45.0
832,45.0
2765,NA
2575,50.0
1775,67.5
2585,57.5
344,40.0
570,50.0
2647,45.0
3231,47.5
2339,NA
1900,42.5
2130,67.5
2095,52.5
2971,17.5
204,35.0
266,37.5
2253,50.0
3199,30.0
1060,52.5
3223,60.0
652,45.0
1262,52.5
2407,75.0
3406,57.5
1945,67.5
885,30.0
3469,37.5
3180,27.5
3196,40.0
2495,37.5
